word,freq,in_words,postag
byreplacing,2,0,n
unsatisfactory,2,1,n
theproduction,4,0,n
pumpsand,1,0,n
kmincluding,1,0,v
theold,2,0,n
networkand,7,0,n
networksof,1,0,n
ofantalya,3,0,n
treatmentplant,4,0,n
miss,14,1,v
asculverts,2,0,n
curb,3,1,n
fromexisting,3,0,v
sirket,4,0,n
discipline,33,1,n
math,23,1,n
english,19,0,a
megatec,3,0,n
collective,51,1,n
academically,2,1,r
promising,7,1,n
comit,12,0,n
convivencia,1,0,n
escolar,12,1,n
cupos,3,0,n
timss,3,0,n
ectel,20,0,n
ntrcs,12,0,n
explore,9,1,n
spectrum,49,1,n
number,10,1,v
ntrc,4,0,n
usg,8,0,n
institutionsing,1,0,v
effi,3,0,n
cient,1,0,n
providinsistance,3,0,n
andmedium,11,0,n
moreinterly,1,0,r
aimedat,17,0,n
stcs,1,0,n
theenterprises,2,0,n
undergo,3,1,v
industrialist,1,1,n
whichbetter,1,0,n
infor,2,0,n
mation,2,0,n
theyhave,1,0,n
theactivities,14,0,n
nm,4,0,n
atfacilitating,2,0,v
berecognized,1,0,v
etablissements,2,0,n
coopirationcommunale,1,0,n
introducedin,1,0,n
organique,3,0,n
aux,6,0,n
commune,15,1,n
inplace,1,0,n
ddut,1,0,n
deplacements,1,0,n
urbains,1,0,n
transs,5,0,n
dgcl,2,0,n
mol,17,0,n
satisfactoryto,19,0,n
gnerale,1,0,n
collectivitis,1,0,n
locale,4,1,n
directorateof,2,0,n
governements,1,0,n
allquantitative,2,0,a
corridorsdetermined,1,0,v
operationsmanual,9,0,a
igat,2,0,n
gendrale,1,0,n
territoriale,4,0,n
unitwithin,2,0,a
journey,3,1,n
inreduction,1,0,n
underlie,9,1,v
priorityprograms,1,0,n
inhabitant,27,1,n
determinedeligible,1,0,a
urbantrans,5,0,n
transcorridors,1,0,n
mellal,3,0,n
kh,2,0,n
nifra,2,0,n
settat,3,0,n
drda,1,0,n
mekn,3,0,n
sald,2,0,n
kdnitra,1,0,n
tdtouan,2,0,n
hoce,1,0,n
fma,1,0,n
programand,8,0,n
adoptedby,3,0,n
accompagnement,2,0,n
reformes,1,0,n
transroutier,1,0,n
urbain,3,0,n
inpromoting,3,0,v
sustainablebasis,1,0,n
fan,1,1,v
silviculture,17,1,n
fishert,1,0,n
aturt,1,0,n
serv,1,0,n
cc,97,0,n
peratives,1,0,n
ine,9,0,n
ga,8,1,n
ofvegetables,1,0,n
laborer,4,1,n
artisan,4,1,n
closely,5,1,r
handicraft,16,1,n
cottage,8,1,n
andorganizational,1,0,a
schemescarrying,1,0,v
villagelevel,2,0,n
basisthereof,2,0,n
extramural,3,1,a
excess,29,1,n
sasan,2,1,n
ultra,5,1,a
mundra,2,0,n
krishnapatnam,1,0,n
paulo,14,0,n
limnology,1,1,n
guarapiranga,4,0,n
taia,1,0,n
upeba,1,0,n
jundia,1,0,n
biritiba,1,0,n
paiva,3,0,n
castro,3,0,n
atibainha,1,0,n
eutrophication,1,0,n
episode,1,1,n
tendency,3,1,n
limnological,2,1,a
accomplishment,6,1,n
ugl,1,0,n
sabesp,1,0,n
tributary,8,1,n
capivari,1,0,n
claro,2,1,n
morro,5,0,n
isolina,1,0,n
lift,9,1,v
improvementsimprovements,1,0,n
emanate,4,1,v
defense,27,1,n
depend,8,1,v
relate,5,1,n
opt,1,1,n
involuntary,12,1,a
benefit,5,1,v
alteration,2,1,n
recondition,3,1,v
straighten,1,1,v
russia,11,1,n
distri,1,0,n
andpolicy,8,0,n
changesin,1,0,n
resf,2,0,n
executingagencies,2,0,n
pln,98,0,n
selectricity,3,0,n
suralayathermal,2,0,n
strengthenpln,1,0,n
suralaya,4,0,n
betweencilegon,1,0,n
fromsuralaya,1,0,n
cilegon,1,0,n
aof,6,0,n
thermalpower,4,0,n
banjarmasin,8,0,n
kalimantan,35,0,n
afeasibilty,1,0,n
marinecable,1,0,a
utilitypractices,1,0,n
ecologically,4,1,r
attractive,11,1,a
montenegro,6,0,n
ulcinj,1,0,n
jpepc,2,0,n
erection,10,1,n
dtidz,4,0,n
align,25,1,v
tidz,4,0,n
investmacedonia,3,0,n
theconditions,4,0,n
hundredcompanes,1,0,n
stateownership,1,0,n
firstannual,2,0,a
iacs,4,0,n
thecontrols,1,0,n
standardoperating,1,0,v
seasonal,13,1,a
employmentcontracting,1,0,v
disregard,1,1,n
functionalemployment,1,0,n
campaignabout,1,0,n
forseasonal,1,0,a
rulebooks,1,0,n
financinginstruments,2,0,n
endis,2,0,n
trancheallocated,1,0,v
eur,16,0,n
qc,1,0,n
requestshall,3,0,n
fiture,1,0,n
semiprecious,5,1,a
orworked,1,0,v
platinum,4,1,n
orcoercive,5,0,a
otherrecipient,6,0,n
addresssuch,2,0,a
networka,1,0,n
existingpower,1,0,n
hrazdan,4,0,n
shinuhayr,2,0,n
haghtanak,1,0,n
charentsavan,1,0,n
andvanadzor,1,0,n
hven,1,0,n
jamaicafor,1,0,n
environmentprovision,2,0,n
thatconstrain,1,0,n
logisticsincluding,1,0,v
proactively,3,0,r
forenhanced,2,0,v
reformta,1,0,n
investmentsstrengthening,2,0,v
investmenttransactions,2,0,n
thestructuring,2,0,v
divestments,2,0,n
investmentswith,1,0,n
ppf,1,0,n
dstudies,1,0,n
borrowerdesigned,1,0,v
origination,4,1,n
downtownkingston,1,0,n
investmentsprovision,7,0,n
overcome,3,1,v
togrowth,1,0,n
taactivities,1,0,n
matchinggrants,7,0,n
sectoragencies,1,0,n
toresolve,1,0,n
ppdactivities,1,0,n
financingestablishment,1,0,n
dbj,5,0,n
afis,5,0,n
implementationstrengthening,4,0,v
agenciesinvolved,2,0,v
projectaudits,6,0,n
evaluationstrengthening,15,0,v
pioj,1,0,n
toconsult,1,0,n
supgrading,4,0,v
samplingof,1,0,n
brought,10,1,n
scapacity,14,0,n
andoperational,18,0,a
andalize,2,0,v
corrosion,11,1,n
programat,2,0,n
therefineries,2,0,n
turbo,4,1,n
setswith,1,0,n
arrive,1,1,v
guaranteed,22,0,n
identifiedproblems,1,0,n
installcapacity,2,0,n
condensaterecovery,2,0,n
transmitter,2,1,n
levelinstruments,1,0,n
unrupted,2,0,a
busbar,1,0,n
fire,80,1,n
overgroundpipes,1,0,n
resin,2,1,n
chemicalsand,1,0,n
log,33,1,v
andcatalysts,1,0,n
forpersonnel,2,0,n
engineeringstudies,3,0,n
termrequirements,1,0,n
designoperational,1,0,n
relatedtopics,2,0,n
utilitiesconservation,1,0,n
lifelong,6,1,n
mone,9,1,n
counselingproviding,1,0,v
adult,93,1,n
choice,19,1,n
evaluationimproving,1,0,v
programactions,17,0,n
wto,18,0,n
rebalancing,2,0,v
telecom,9,0,n
frequency,35,1,n
civilian,3,1,a
economical,2,1,a
stable,9,1,a
oblenergos,5,0,n
energorynok,1,0,n
quasi,13,1,n
deficit,46,1,n
mathematics,30,1,n
promotingthe,1,0,n
cairo,14,0,n
toabout,5,0,n
valueable,1,0,a
decreasingthe,1,0,n
petro,3,0,n
tocommercial,8,0,n
polyethylene,3,1,n
carcassing,1,0,v
burner,1,1,n
transgulf,1,0,n
template,9,1,n
topside,1,1,n
sinai,2,0,n
beylim,1,0,n
bakr,1,0,n
dehydration,4,1,n
trainingfacilities,3,0,n
puterization,1,0,n
operationof,6,0,n
specificinvestments,4,0,n
kogalymnefte,1,0,n
workovers,5,0,n
wellproductivity,3,0,n
andproduction,8,0,n
leakage,23,1,n
purnefte,1,0,n
asrecover,1,0,n
varyegannefte,1,0,n
notcompleted,1,0,v
bpd,3,0,n
top,2,1,v
refine,3,1,v
fieldoperations,1,0,n
extraction,25,1,n
athroughput,1,0,n
mmscfd,1,0,n
tonsper,2,0,n
unitswould,1,0,n
therebyprovide,1,0,n
andparticulate,1,0,n
petroleumpricing,1,0,v
sectorstudies,2,0,n
performancecriteria,3,0,n
moremines,1,0,n
udkr,3,0,n
laid,6,1,n
retire,7,1,v
anddisabled,1,0,v
timeperiods,1,0,n
disabledworkers,1,0,n
former,23,1,a
employeeed,1,0,n
existence,9,1,n
ensuredd,1,0,n
thesaid,2,0,n
mitigationmeasures,3,0,n
closureof,2,0,n
mci,8,0,n
performancecontracts,1,0,n
whichcontracts,1,0,n
ofeach,4,0,n
indivesting,1,0,v
meansactivities,1,0,n
wash,20,1,v
divest,4,1,v
minesby,1,0,n
allocatedto,10,0,n
abolish,10,1,v
investi,1,0,n
gations,2,0,n
tomines,1,0,n
expendituresin,3,0,n
payable,2,1,n
exceed,23,1,v
thelevel,2,0,n
executionsection,3,0,n
arrangementsa,2,0,n
ipece,7,0,n
ofsepa,1,0,n
todischarge,1,0,n
andthis,1,0,n
convene,1,1,n
corruptionthe,1,0,n
accordafice,1,0,n
therequirements,3,0,n
allin,4,0,n
evaluationa,5,0,n
resthe,2,0,n
theprogress,1,0,n
basisof,16,0,n
periodof,4,0,n
onemonth,1,0,n
andfurnish,1,0,a
eachcalendar,3,0,n
unaudited,8,1,a
thescmcstcr,1,0,n
withseplag,1,0,n
procurementa,3,0,n
projectand,8,0,n
describeparticular,2,0,n
particularcontracts,2,0,n
consultantguidelines,4,0,n
contractsawarded,5,0,v
followingtable,1,0,a
specifies,13,0,n
competitivebidding,4,0,v
planshall,1,0,n
circumstance,23,1,n
convite,1,0,n
tomada,1,0,n
preos,1,0,n
concornncia,1,0,n
pregdo,1,0,n
eletr,2,0,n
pregio,1,0,n
eletrdnico,1,0,n
followingmethods,2,0,n
forprocurement,20,0,n
decisionsthe,3,0,n
madeapplicable,2,0,a
projecteligible,3,0,a
thatmay,4,0,n
beallocated,5,0,v
andconsultants,12,0,n
projecttotal,1,0,n
periodthe,1,0,n
scheduleject,1,0,n
shallrepay,4,0,n
semiannual,4,1,a
eachfebruary,1,0,a
eleventh,2,1,n
thedisbursed,1,0,v
fiftieth,1,1,n
fortieth,1,1,n
remainingoutstanding,1,0,v
afterfebruary,1,0,a
aggregateamount,4,0,n
notify,2,1,n
eachdisbursed,1,0,v
disbursedamount,1,0,n
theevent,2,0,n
toan,1,0,n
thatis,4,0,n
uappendixsection,1,0,n
adece,5,0,n
agoncia,2,0,n
desenvolvimento,18,0,n
ceard,10,0,n
enteredinto,8,0,n
cede,2,1,n
onpreventing,4,0,v
injanuary,2,0,a
op,4,0,n
bp,8,0,n
ispublished,2,0,v
opmanual,2,0,a
cadastro,9,0,n
unico,10,0,n
operatedunder,1,0,n
singlebeneficiary,1,0,a
cagece,5,0,n
companhia,3,0,n
agua,20,1,n
esgoto,1,0,n
scidades,2,0,n
conselho,9,0,n
econ,7,0,n
mico,6,1,n
cge,6,0,n
controladoria,2,0,n
ouvidoria,3,0,n
geral,6,0,a
soffice,2,0,n
comtroller,1,0,n
systempursuant,1,0,n
asamended,6,0,v
cogerh,7,0,n
hidricos,2,0,n
hydric,2,1,n
srh,4,0,n
conpam,2,0,n
politicas,2,0,n
meio,4,1,n
ambiente,6,0,n
fbr,2,0,n
createdpursuant,2,0,n
amendedto,1,0,n
cras,10,0,n
centro,19,0,n
referoncia,1,0,n
assistdncia,1,0,n
sdeized,1,0,v
creche,2,1,n
categoryfor,4,0,n
fecop,1,0,n
combate,4,0,n
pobreza,4,0,n
whichs,2,0,n
scoordination,1,0,n
givenby,2,0,n
tn,7,0,n
bwhere,1,0,r
attribute,6,1,v
calculatingdisbursements,1,0,n
xg,1,0,n
vt,3,0,n
iwhere,1,0,r
forre,10,0,n
thisappendix,2,0,n
datedmarch,14,0,n
composite,2,1,a
issuedby,4,0,n
correct,6,1,v
areamonitored,1,0,v
municipalenvironmental,1,0,n
brasileiro,3,0,n
geografia,1,0,n
estatistica,1,0,n
institutefor,1,0,n
decreto,38,0,n
leino,1,0,n
pesquisa,1,0,n
estrategia,1,0,n
econdmica,1,0,n
held,32,0,n
committeeassigned,1,0,v
includingrepresentatives,1,0,n
jointlyconceived,2,0,n
padin,1,0,n
acompanhamento,1,0,n
infantil,6,0,n
theresolution,2,0,n
deeducagdo,1,0,n
paif,1,0,n
atendimento,2,0,n
familias,1,0,n
sfamily,1,0,r
assignedadministrative,1,0,a
theplural,1,0,a
cogerhparticipating,1,0,v
puriannual,1,0,a
approvedpursuant,1,0,n
publishedand,1,0,n
ce,32,1,n
containsthe,1,0,n
periodranging,1,0,v
andagreements,1,0,n
evidcnccd,1,0,n
worksand,10,0,n
byworld,5,0,n
onprocurement,2,0,n
byipece,1,0,n
sprogram,4,0,n
ssystems,6,0,n
cidades,1,0,n
educaqdo,3,0,n
fazenda,2,1,n
geografa,1,0,n
eestatistica,1,0,n
sepa,8,0,n
planejamento,4,0,n
std,44,0,n
trabalho,1,0,n
doceard,1,0,n
tce,5,0,n
contas,1,0,n
ofauditors,2,0,n
tver,7,0,n
educagdo,2,0,n
forma,2,0,n
tgenico,1,0,n
profissional,1,0,n
acarad,1,0,n
salgado,1,0,n
shedsin,1,0,n
meaning,15,1,n
ascribed,13,0,n
sectionnumbers,11,0,n
thesequent,16,0,n
applicationsfor,9,0,n
specialcommitment,13,0,n
deletedin,9,0,n
renumberedaccordingly,21,0,r
thereasonable,12,0,a
timedetermines,4,0,n
isdiscriminatory,4,0,n
consistencywith,3,0,n
awithdrawal,1,0,n
appropriatefor,3,0,n
programloan,8,0,n
sus,50,0,n
ifany,8,0,n
occursand,8,0,n
wholeor,4,0,n
rise,9,1,n
ceasedto,4,0,n
exist,12,1,n
reletteredaccordingly,5,0,r
bycancellation,9,0,n
timeduring,4,0,v
continuance,4,1,n
declare,4,1,n
withdrawnproject,6,0,n
payableimmediately,4,0,r
projectloan,7,0,n
legalagreements,11,0,n
forthwith,4,1,n
withdrawnprogram,4,0,n
otherprogram,2,0,n
sequentparagraphs,5,0,n
projectthe,4,0,n
theterm,5,0,n
modifiedto,8,0,n
tothem,2,0,n
themeanings,2,0,n
otherproject,2,0,n
decret,4,0,n
relatif,1,0,n
mise,3,1,n
processus,1,0,n
artici,1,0,n
ati,4,0,n
sour,3,1,n
rocedures,1,0,n
issant,1,0,n
exercice,1,0,n
activites,1,0,n
economiques,1,0,n
alizing,23,0,v
formality,6,1,n
arbitrary,1,1,a
discretionary,8,1,a
commit,22,1,v
instance,13,1,n
octobre,1,0,n
ant,10,1,n
sur,27,1,n
offre,2,0,n
tarifaire,1,0,n
connexion,1,1,n
societe,5,0,n
annee,1,0,n
acces,6,0,n
terrienne,1,0,n
atterrissement,1,0,n
sous,1,0,a
marins,1,0,n
land,8,1,v
tunisie,1,0,n
tunisienne,2,0,n
banque,5,0,n
stb,3,0,n
bh,14,0,n
cole,7,1,n
bna,7,0,n
circulaire,5,0,n
couverture,2,0,n
risques,1,0,n
suivi,2,0,n
strer,2,0,n
fixant,2,0,n
programme,10,0,n
emploi,3,0,n
modalites,1,0,n
leur,2,0,n
benefice,1,1,n
revise,17,1,n
sante,1,0,n
attribution,9,1,n
son,4,1,n
organisation,2,0,n
scientifique,1,0,n
financiere,1,0,r
ainsi,1,0,n
fonctionnement,2,0,n
jixant,1,0,n
qualite,1,0,n
administratifs,1,0,n
organismes,3,0,n
harmonize,25,1,v
donnees,1,0,n
publiques,1,0,n
muslim,1,0,n
armm,12,0,n
manpower,48,0,n
cfmo,2,0,n
afmos,2,0,n
reductioncarrying,2,0,v
rehabilitationcarrying,3,0,v
adana,4,0,n
dian,16,1,a
equitably,3,1,r
combat,11,1,n
mobilize,13,1,n
correspondence,4,1,n
put,13,1,v
ombudsman,7,1,n
presumptive,1,1,n
merchandise,6,1,n
confiscate,2,1,v
consignment,3,1,n
siif,8,0,n
earmark,4,1,v
initially,6,1,r
mhcp,24,0,n
controller,5,1,n
duplicate,2,1,n
version,18,1,n
spend,1,1,n
externally,7,1,r
reconciliation,5,1,n
sinergia,2,0,n
spent,8,1,n
possibility,20,1,n
ested,20,0,v
escalate,1,1,v
threat,4,1,n
ncms,2,0,n
democratic,3,1,a
adherence,7,1,n
implication,21,1,n
designates,2,0,n
calf,3,1,n
born,2,1,n
kill,1,1,v
divisi,1,0,n
contralor,1,0,n
semovientes,1,0,n
dicose,1,0,n
tag,3,1,n
eradicate,2,1,n
mercosur,3,0,n
literature,8,1,n
peu,5,0,n
afforestation,17,1,n
shrub,9,1,n
hill,10,1,n
shallow,14,1,n
newly,41,1,r
alluvial,1,1,a
yellow,20,1,n
propagate,1,1,n
wider,14,0,n
jordanian,15,0,n
refugee,11,1,n
emphasize,11,1,v
anqing,9,0,v
huaibei,6,0,n
lu,14,0,n
wuhu,4,0,n
huxin,2,0,n
shuangguang,1,0,n
yangjiang,1,0,n
yanyiang,1,0,n
dekuan,1,0,n
huaihai,2,0,n
suixi,2,0,n
tuohe,1,0,n
cuifeng,1,0,n
meishan,2,0,n
bangongshan,1,0,n
xicheng,1,0,n
pihenan,1,0,n
longhezhong,1,0,n
jiuhua,2,0,n
yijiang,1,0,n
ssnia,1,0,n
ordeveloping,1,0,v
sniastrengthening,1,0,v
torecognize,1,0,v
service,9,1,v
womenand,1,0,n
sniaenhancing,1,0,v
subprojects,4,0,n
eligiblestudents,1,0,n
thesuccessful,3,0,n
immediate,26,1,n
integrates,4,0,n
cbmis,1,0,n
urik,1,0,n
mlsp,5,0,n
csw,2,0,n
chool,3,0,n
skopje,18,0,n
tetovo,4,0,n
stip,2,0,n
bitola,1,0,n
belo,7,0,n
ging,1,1,v
ecec,5,0,n
improves,4,0,n
spill,33,1,n
implementingspecific,1,0,n
thesafety,3,0,n
oftailings,1,0,n
vrancea,2,0,n
catastrophe,13,1,n
schemesfor,1,0,n
retrofit,56,0,v
pilotstudies,1,0,n
tisza,8,0,n
aquatic,10,1,a
rivercatchment,1,0,n
preventionand,2,0,n
tailing,5,1,n
therisks,1,0,n
pose,4,1,v
tailingsand,1,0,n
mai,2,0,n
mtct,2,0,n
andequipment,45,0,n
apele,2,0,n
romane,2,0,n
namr,7,0,n
employability,17,1,n
graduatesand,1,0,n
thelabor,4,0,n
ofentrepreneurial,2,0,a
informedhigher,1,0,n
whichfields,1,0,n
strenptheninp,1,0,n
manaiement,1,0,n
hiaher,1,0,n
relatedworkshops,1,0,n
programdisb,1,0,n
ursement,1,0,n
resuiltsdisbursementlinked,1,0,v
beindicators,4,0,n
infy,8,0,n
sbi,24,0,n
itsgrp,1,0,n
grpv,6,0,n
financingat,1,0,n
ctf,29,0,n
millionamount,1,0,n
offunding,3,0,v
originate,13,1,v
loansamounts,1,0,n
ofsigned,1,0,v
pv,43,0,n
rooftop,17,0,n
additionalof,1,0,n
grp,3,0,n
millionschemes,1,0,n
perusd,1,0,n
cf,22,0,n
aallocated,1,0,v
ofamount,2,0,n
originatedsource,1,0,n
usrd,1,0,n
lbrd,1,0,n
millionequivalent,1,0,n
ofloans,3,0,n
powerpower,1,0,n
capacitv,1,0,n
resultsisbursleflntlinked,1,0,v
haveinstalled,1,0,v
andcommissioned,3,0,v
andabove,2,0,n
capacityfinancing,1,0,v
toctf,1,0,n
abeeninsalleeanfundng,1,0,n
nstlle,1,0,n
intalld,1,0,n
istaledndinstalled,1,0,v
commi,1,0,n
commissionedmupstondcmisoe,1,0,n
sustainabd,1,0,n
byi,1,0,n
havnc,1,0,n
hgrpvprogam,1,0,n
scommipssoed,1,0,n
ove,2,0,n
andgrpat,1,0,n
finsalledg,1,0,n
prandallocated,1,0,v
nauctdn,1,0,n
actfm,1,0,n
alcfin,1,0,n
ud,10,0,n
penwir,1,0,n
ermae,1,0,n
ibd,2,0,n
prmfunding,1,0,v
isaldadisaldadisaldadmtle,1,0,n
nschedule,1,0,n
ordetermined,1,0,v
might,12,1,n
whetherpartially,1,0,r
cea,3,0,n
executivedirectors,1,0,n
theclean,2,0,n
asan,4,0,n
andsuch,9,0,a
guaranteeagreement,2,0,n
unitedstates,3,0,n
theworld,2,0,n
themodification,2,0,n
discoms,1,0,n
linkedindicators,4,0,n
linkedtargets,3,0,n
resultsto,3,0,n
essa,13,0,n
sactivities,3,0,n
recommendingremedial,1,0,n
ercs,2,0,n
thesuccessors,1,0,n
begin,6,1,n
adoptedon,1,0,n
photovoltaic,20,1,n
technicalrequirements,2,0,n
evendate,1,0,n
herewith,12,1,n
allschedules,2,0,n
inr,3,0,n
rupee,5,1,n
iufr,2,0,n
borrowerpursuant,2,0,n
priorityactions,1,0,n
programfiduciary,1,0,a
theschedule,3,0,n
theprior,4,0,n
concurrence,9,1,n
acronym,15,1,n
pom,37,1,n
operationalmanual,8,0,a
contour,3,1,n
resultsframework,1,0,n
programimplementation,9,0,n
ofkey,2,0,n
scadres,1,0,n
iufrs,2,0,n
grpvequipment,1,0,n
loanpricing,1,0,v
forththe,7,0,n
threshold,13,1,n
safetyrequirements,1,0,n
workplans,1,0,n
reingrequirements,1,0,n
priorconcurrence,1,0,n
photo,3,1,n
voltaic,1,1,n
snas,2,0,n
thestates,1,0,n
territoryof,6,0,n
sbiact,1,0,n
nodal,6,1,n
actno,1,0,n
generalregulation,1,0,n
imperial,1,1,a
ofindia,1,0,n
andsupplemented,1,0,v
chair,8,1,v
representativeof,1,0,n
itsclients,1,0,n
programoperations,5,0,n
borrowerwith,2,0,n
contextshall,1,0,n
takeplace,4,0,n
columnof,1,0,n
totake,1,0,n
thirdcolumn,1,0,n
sixth,15,1,n
thissection,5,0,n
reasonablecost,3,0,n
financingtaxes,8,0,n
otherwiseunreasonable,3,0,a
suchtax,4,0,n
asrequired,12,0,v
categoryunder,3,0,n
otheramount,3,0,n
thatsuch,6,0,a
unwithdrawnloan,5,0,n
borrowerfrom,3,0,n
exposuresurcharge,1,0,n
prepayment,27,1,n
anypremium,2,0,n
exposure,63,1,n
surcharge,5,1,n
sbetween,1,0,n
transefficiency,1,0,n
reclassification,5,1,n
shighway,1,0,n
improveal,1,0,n
earthwork,6,1,n
regravelling,6,0,v
resealings,2,0,n
overlay,11,1,n
ofpaved,1,0,v
piece,4,1,n
snow,4,1,n
bedtrucks,1,0,n
environmentalarea,1,0,n
staffin,5,0,n
ofimprovement,1,0,n
cnpac,2,0,n
eliminatedthrough,1,0,n
measuresto,5,0,n
trafficviolations,1,0,n
itsefficiency,1,0,n
ecosystemsmonitoring,2,0,v
scientifically,4,1,r
monitoringsurveys,1,0,n
maluku,26,0,n
suesiselatan,1,0,n
papua,10,0,n
barat,9,0,n
utara,13,0,n
nusa,18,0,n
timur,10,0,n
nusatenggara,4,0,n
sumatera,8,0,n
kepulauan,2,0,n
riau,24,0,n
prioritiesand,1,0,n
symposium,3,1,n
drivencompetitive,1,0,n
excellencefor,1,0,n
idpart,6,0,n
augment,7,1,v
availabilityto,2,0,n
drivenstudies,1,0,n
campaignsto,1,0,n
smonitoring,1,0,v
dive,1,1,n
developand,6,0,n
legacy,5,1,n
thecritical,3,0,a
producersin,1,0,n
producerorganizations,5,0,n
root,3,1,n
strengtheningprovision,15,0,n
potentialstakeholders,1,0,n
formalizetheir,1,0,n
rous,1,0,a
includingan,4,0,n
theresults,2,0,n
evaluationsof,2,0,n
feasibilitystudies,7,0,n
alliancesa,1,0,n
theeffective,2,0,n
amongothers,2,0,n
storagefacilities,6,0,n
shedtreatments,1,0,n
seedsand,1,0,n
technicalproductive,1,0,n
goalsof,1,0,n
vehicular,8,1,n
ofproducer,1,0,n
fps,1,0,n
auditsof,1,0,n
empoderar,1,0,n
emf,4,0,n
smf,4,0,n
theexpansion,4,0,n
resultindicators,1,0,n
feedbackon,1,0,n
andd,5,0,n
proposedby,1,0,n
directiverequirements,1,0,n
nutrient,20,1,n
vegetativebuffer,1,0,n
strip,11,1,n
wastetreatment,6,0,n
storageand,1,0,n
anar,3,0,n
mewf,1,0,n
surfaceand,2,0,n
frameworkdirective,1,0,a
ofstudies,7,0,n
represent,36,1,v
theeu,2,0,n
ica,2,0,n
eunitrates,1,0,n
andrevise,1,0,n
farmersof,1,0,n
farmdemonstrations,2,0,n
regionallevels,1,0,n
andproducts,2,0,n
liao,1,0,n
yingkou,12,0,n
pmc,6,0,n
jinzhou,9,0,n
jincheng,1,0,n
monitoringimprovement,2,0,n
projectsreduction,1,0,n
studiescarrying,9,0,v
dc,15,0,n
qingyang,5,0,n
improveselected,2,0,v
environmentals,3,0,n
xifengdistr,4,0,n
thewest,2,0,n
westring,1,0,v
guxiang,1,0,n
nan,8,1,n
bei,2,0,n
dong,5,1,n
green,10,1,v
andsewage,1,0,n
backstreets,1,0,n
slowtraffic,1,0,n
nanyua,1,0,n
xifeng,7,0,n
theparking,2,0,v
trafficsafety,1,0,n
thexifeng,1,0,n
greeningalong,1,0,n
industrialwaste,1,0,n
ongoinginvestments,1,0,n
ofqwssc,1,0,n
keysectors,1,0,n
qwssc,1,0,n
efeciency,1,0,n
tomanage,11,0,n
retrieval,4,1,n
tecluical,1,0,a
mo,10,1,n
shelve,1,1,v
lros,2,0,n
scannedon,1,0,n
ji,10,0,n
torelocate,1,0,n
lro,4,0,n
andbinding,1,0,v
modernizationi,1,0,n
index,3,1,v
sga,23,0,n
sisak,2,0,n
datacenter,6,0,n
lhrough,1,0,n
elaborates,1,0,n
compliantwith,1,0,n
dataset,1,0,n
buildingregister,1,0,n
si,47,1,n
ofcadastral,2,0,a
registrationstrategy,1,0,n
reformand,1,0,n
jefes,13,0,n
hogar,12,0,n
programexecution,4,0,n
supervisioncarrying,1,0,v
agroclimatic,3,0,a
gsa,4,0,n
systemsconsolidation,1,0,n
bysmn,1,0,n
nta,2,0,n
conae,1,0,n
agroindustrial,8,0,a
pricefluctuations,1,0,n
systemsimproved,1,0,v
miti,1,0,n
avcrss,3,0,n
forprioritized,2,0,v
sectorrisk,1,0,n
parmps,4,0,n
theintegrated,5,0,v
andavcrss,1,0,n
prioritizedin,2,0,n
farmergroups,2,0,n
validatedcsa,1,0,n
untested,1,1,a
csatechnologies,1,0,n
csa,23,0,n
familyfarmers,4,0,n
aggregate,6,1,v
asparametric,1,0,n
bond,58,1,n
weatherderivatives,1,0,n
andadoption,3,0,n
sefforts,7,0,n
physicalresources,2,0,n
landcapability,1,0,n
economicfactors,1,0,n
landsettlement,1,0,n
tertiary,1,1,n
ofcontrol,2,0,n
maintenanceand,3,0,n
minorrehabilitation,1,0,n
stump,1,1,v
levelingto,1,0,n
rice,24,1,n
cultivation,19,1,n
sawah,2,1,n
landcertification,1,0,n
termenvironmental,2,0,n
aforest,2,0,n
forestboundary,1,0,a
surround,29,1,v
loggingduring,1,0,v
controlworks,2,0,n
homestead,7,1,n
ofland,6,0,n
infra,6,1,n
settler,1,1,n
ofinitial,1,0,a
programdesign,3,0,n
tutional,4,0,a
pras,3,0,n
ofcoordinated,1,0,v
issuesrelating,1,0,v
annexsection,1,0,n
ahead,4,1,r
kaiti,1,0,n
samo,1,0,n
danau,1,0,n
kotorajo,1,0,n
pauh,1,0,n
pangean,1,0,n
seberang,1,0,n
indrapura,1,0,n
suliti,1,0,n
bandar,4,1,n
sangkir,1,0,n
batu,3,0,n
palano,1,0,n
sungei,3,0,n
betung,1,0,n
tanjung,2,0,n
padang,4,0,n
bengkulu,6,0,n
nasal,2,1,n
kiri,4,1,n
kedurang,1,0,n
talo,1,0,n
kecil,1,0,n
bengkenang,1,0,n
lampung,8,0,n
kulur,1,0,n
jerinjing,1,0,n
pilohayanga,1,0,n
marisa,1,0,n
kembang,1,0,n
merta,1,0,n
buko,1,0,n
borone,1,0,n
bangga,1,0,n
parigi,1,0,n
kanan,4,0,n
sibayu,1,0,n
lakejo,1,0,n
leang,1,0,n
longrong,1,0,n
camba,1,0,n
jawaya,1,0,n
biang,1,0,n
keke,1,0,n
wololu,1,0,n
watubangga,1,0,n
andowengga,1,0,n
wonco,1,0,n
katanganasection,1,0,n
defer,5,1,v
aceh,13,0,n
trienggading,1,0,v
alue,1,0,n
ubay,1,0,n
pandrah,1,0,n
nagedang,1,0,n
doranan,1,0,n
